precision,recall,threshold
0.5,1.0,-0.8219300508499146
0.49748743718592964,0.99,-0.700427770614624
0.5,0.99,-0.6815494298934937
0.49746192893401014,0.98,-0.6696821451187134
0.49489795918367346,0.97,-0.64039546251297
0.49230769230769234,0.96,-0.6318420767784119
0.4896907216494845,0.95,-0.6243800520896912
0.48704663212435234,0.94,-0.6161459684371948
0.484375,0.93,-0.60643470287323
0.4869109947643979,0.93,-0.6058555245399475
0.48947368421052634,0.93,-0.5818856954574585
0.48677248677248675,0.92,-0.565808892250061
0.48404255319148937,0.91,-0.5398730039596558
0.48128342245989303,0.9,-0.5390055179595947
0.478494623655914,0.89,-0.5314361453056335
0.4756756756756757,0.88,-0.5258924961090088
0.4782608695652174,0.88,-0.5254435539245605
0.4808743169398907,0.88,-0.5157996416091919
0.47802197802197804,0.87,-0.5047231912612915
0.48066298342541436,0.87,-0.4942052364349365
0.48333333333333334,0.87,-0.4842967689037323
0.48044692737430167,0.86,-0.48000141978263855
0.48314606741573035,0.86,-0.4735466241836548
0.480225988700565,0.85,-0.4689826965332031
0.48295454545454547,0.85,-0.46747976541519165
0.48,0.84,-0.4669342041015625
0.47701149425287354,0.83,-0.4581643044948578
0.47398843930635837,0.82,-0.4540761113166809
0.47674418604651164,0.82,-0.4449334740638733
0.47368421052631576,0.81,-0.4370914697647095
0.47058823529411764,0.8,-0.4331277012825012
0.47337278106508873,0.8,-0.431246280670166
0.47023809523809523,0.79,-0.4230668544769287
0.46706586826347307,0.78,-0.4191530644893646
0.463855421686747,0.77,-0.4139334559440613
0.4666666666666667,0.77,-0.39812254905700684
0.4695121951219512,0.77,-0.396548330783844
0.4662576687116564,0.76,-0.38991063833236694
0.46296296296296297,0.75,-0.37222641706466675
0.4658385093167702,0.75,-0.3332175314426422
0.4625,0.74,-0.3317760229110718
0.46540880503144655,0.74,-0.3275127112865448
0.46835443037974683,0.74,-0.3148874044418335
0.4713375796178344,0.74,-0.3135536313056946
0.46794871794871795,0.73,-0.3128809332847595
0.4645161290322581,0.72,-0.3056448996067047
0.4675324675324675,0.72,-0.29050958156585693
0.46405228758169936,0.71,-0.28908467292785645
0.46710526315789475,0.71,-0.28149649500846863
0.46357615894039733,0.7,-0.2721179127693176
0.4666666666666667,0.7,-0.27022606134414673
0.4697986577181208,0.7,-0.26662248373031616
0.47297297297297297,0.7,-0.2641613483428955
0.46938775510204084,0.69,-0.262769877910614
0.4657534246575342,0.68,-0.2625497281551361
0.46206896551724136,0.67,-0.26101434230804443
0.4583333333333333,0.66,-0.25611770153045654
0.45454545454545453,0.65,-0.24541598558425903
0.4507042253521127,0.64,-0.24488523602485657
0.44680851063829785,0.63,-0.2381908893585205
0.44285714285714284,0.62,-0.23501552641391754
0.4460431654676259,0.62,-0.22647294402122498
0.4420289855072464,0.61,-0.21696999669075012
0.43795620437956206,0.6,-0.21546074748039246
0.4338235294117647,0.59,-0.20711907744407654
0.42962962962962964,0.58,-0.2002166211605072
0.43283582089552236,0.58,-0.19902925193309784
0.42857142857142855,0.57,-0.1909373551607132
0.42424242424242425,0.56,-0.18610911071300507
0.4198473282442748,0.55,-0.16496191918849945
0.4153846153846154,0.54,-0.16491878032684326
0.4186046511627907,0.54,-0.16357024013996124
0.4140625,0.53,-0.15697066485881805
0.4094488188976378,0.52,-0.15292081236839294
0.40476190476190477,0.51,-0.1518383026123047
0.4,0.5,-0.15086551010608673
0.4032258064516129,0.5,-0.1461006999015808
0.4065040650406504,0.5,-0.14371079206466675
0.4016393442622951,0.49,-0.13542163372039795
