precision,recall,threshold
0.5,1.0,0.0
0.5357142857142857,0.9,7.188872405095026e-05
0.5329341317365269,0.89,0.00018361977708991617
0.536144578313253,0.89,0.0005314887966960669
0.5393939393939394,0.89,0.0013206526637077332
0.5365853658536586,0.88,0.0013260936830192804
0.5398773006134969,0.88,0.0017484037671238184
0.5370370370370371,0.87,0.002136451657861471
0.5341614906832298,0.86,0.0021757418289780617
0.53125,0.85,0.002713967114686966
0.5345911949685535,0.85,0.003503526793792844
0.5379746835443038,0.85,0.0035096444189548492
0.535031847133758,0.84,0.0038352329283952713
0.5384615384615384,0.84,0.004200094845145941
0.5419354838709678,0.84,0.004301633220165968
0.538961038961039,0.83,0.004433619324117899
0.5359477124183006,0.82,0.005122877657413483
0.5328947368421053,0.81,0.005242222920060158
0.5298013245033113,0.8,0.005414903163909912
0.5266666666666666,0.79,0.005649143364280462
0.5234899328859061,0.78,0.006660486571490765
0.527027027027027,0.78,0.007436913903802633
0.5306122448979592,0.78,0.007571524009108543
0.5273972602739726,0.77,0.008357993327081203
0.5241379310344828,0.76,0.008741805329918861
0.5277777777777778,0.76,0.008810494095087051
0.5244755244755245,0.75,0.00885697454214096
0.528169014084507,0.75,0.009359929710626602
0.524822695035461,0.74,0.00945216789841652
0.5214285714285715,0.73,0.009758525528013706
0.5179856115107914,0.72,0.009958059526979923
0.5217391304347826,0.72,0.010796146467328072
0.5255474452554745,0.72,0.012078928761184216
0.5294117647058824,0.72,0.013223167508840561
0.5259259259259259,0.71,0.01596914790570736
0.5298507462686567,0.71,0.01611173339188099
0.5263157894736842,0.7,0.016253773123025894
0.5227272727272727,0.69,0.016560036689043045
0.5267175572519084,0.69,0.019062088802456856
0.5230769230769231,0.68,0.0207289420068264
0.5193798449612403,0.67,0.02271367982029915
0.5234375,0.67,0.023450534790754318
0.5275590551181102,0.67,0.026441793888807297
0.5317460317460317,0.67,0.027192454785108566
0.536,0.67,0.028231928125023842
0.532258064516129,0.66,0.0349033921957016
0.5284552845528455,0.65,0.03501811996102333
0.5327868852459017,0.65,0.035874370485544205
0.5289256198347108,0.64,0.036465778946876526
0.5333333333333333,0.64,0.039295654743909836
0.5378151260504201,0.64,0.03941383212804794
0.5338983050847458,0.63,0.03942154347896576
0.5384615384615384,0.63,0.041117794811725616
0.5431034482758621,0.63,0.041213810443878174
0.5478260869565217,0.63,0.04136792942881584
0.5526315789473685,0.63,0.04156030714511871
0.5486725663716814,0.62,0.04338483139872551
0.5535714285714286,0.62,0.046232692897319794
0.5495495495495496,0.61,0.047740571200847626
0.5545454545454546,0.61,0.051165103912353516
0.5596330275229358,0.61,0.051298316568136215
0.5648148148148148,0.61,0.05306817963719368
0.5700934579439252,0.61,0.0556490495800972
0.5754716981132075,0.61,0.05617896467447281
0.580952380952381,0.61,0.05674021318554878
0.5865384615384616,0.61,0.06054078787565231
0.5825242718446602,0.6,0.06065887585282326
0.5882352941176471,0.6,0.06126372888684273
0.5841584158415841,0.59,0.06251443177461624
0.59,0.59,0.06415963917970657
0.5959595959595959,0.59,0.06697681546211243
0.6020408163265306,0.59,0.06768961250782013
0.6082474226804123,0.59,0.0757826641201973
0.6041666666666666,0.58,0.08391844481229782
0.6105263157894737,0.58,0.08527453243732452
0.6063829787234043,0.57,0.08825596421957016
0.6129032258064516,0.57,0.08993382751941681
0.6195652173913043,0.57,0.09055928885936737
0.6263736263736264,0.57,0.09496866166591644
0.6333333333333333,0.57,0.09772808849811554
0.6404494382022472,0.57,0.09782960265874863
0.6363636363636364,0.56,0.09829680621623993
0.632183908045977,0.55,0.10409565269947052
0.627906976744186,0.54,0.10774445533752441
0.6352941176470588,0.54,0.10943739116191864
0.6428571428571429,0.54,0.12027247995138168
0.6385542168674698,0.53,0.12104636430740356
0.6463414634146342,0.53,0.12554845213890076
0.6419753086419753,0.52,0.12909729778766632
0.65,0.52,0.1301470398902893
0.6455696202531646,0.51,0.13542163372039795
0.6538461538461539,0.51,0.14371079206466675
0.6493506493506493,0.5,0.1461006999015808
0.6578947368421053,0.5,0.15086551010608673
0.6666666666666666,0.5,0.1518383026123047
0.6621621621621622,0.49,0.15292081236839294
0.6575342465753424,0.48,0.15697066485881805
0.6527777777777778,0.47,0.16357024013996124
0.647887323943662,0.46,0.16491878032684326
0.6571428571428571,0.46,0.16496191918849945
0.6521739130434783,0.45,0.18610911071300507
0.6470588235294118,0.44,0.1909373551607132
0.6417910447761194,0.43,0.19902925193309784
0.6363636363636364,0.42,0.2002166211605072
0.6461538461538462,0.42,0.20711907744407654
0.640625,0.41,0.21546074748039246
0.6349206349206349,0.4,0.21696999669075012
0.6290322580645161,0.39,0.22647294402122498
0.6229508196721312,0.38,0.23501552641391754
0.6333333333333333,0.38,0.2381908893585205
0.6271186440677966,0.37,0.24488523602485657
0.6206896551724138,0.36,0.24541598558425903
0.6140350877192983,0.35,0.25611770153045654
0.6071428571428571,0.34,0.26101434230804443
0.6,0.33,0.2625497281551361
0.5925925925925926,0.32,0.262769877910614
0.5849056603773585,0.31,0.2641613483428955
0.5769230769230769,0.3,0.26662248373031616
0.5882352941176471,0.3,0.27022606134414673
0.6,0.3,0.2721179127693176
0.6122448979591837,0.3,0.28149649500846863
0.6041666666666666,0.29,0.28908467292785645
0.6170212765957447,0.29,0.29050958156585693
0.6086956521739131,0.28,0.3056448996067047
0.6222222222222222,0.28,0.3128809332847595
0.6136363636363636,0.27,0.3135536313056946
0.6046511627906976,0.26,0.3148874044418335
0.6190476190476191,0.26,0.3275127112865448
0.6341463414634146,0.26,0.3317760229110718
0.65,0.26,0.3332175314426422
0.6410256410256411,0.25,0.37222641706466675
0.6578947368421053,0.25,0.38991063833236694
0.6486486486486487,0.24,0.396548330783844
0.6388888888888888,0.23,0.39812254905700684
0.6571428571428571,0.23,0.4139334559440613
0.6764705882352942,0.23,0.4191530644893646
0.6666666666666666,0.22,0.4230668544769287
0.65625,0.21,0.431246280670166
0.6451612903225806,0.2,0.4331277012825012
0.6666666666666666,0.2,0.4370914697647095
0.6551724137931034,0.19,0.4449334740638733
0.6428571428571429,0.18,0.4540761113166809
0.6666666666666666,0.18,0.4581643044948578
0.6538461538461539,0.17,0.4669342041015625
0.64,0.16,0.46747976541519165
0.625,0.15,0.4689826965332031
0.6521739130434783,0.15,0.4735466241836548
0.6363636363636364,0.14,0.48000141978263855
0.6666666666666666,0.14,0.4842967689037323
0.65,0.13,0.4942052364349365
0.6842105263157895,0.13,0.5047231912612915
0.7222222222222222,0.13,0.5157996416091919
0.7058823529411765,0.12,0.5254435539245605
