precision,recall,threshold
0.5,1.0,0.0
0.3333333333333333,0.06,0.006493985652923584
0.29411764705882354,0.05,0.01481163501739502
0.3125,0.05,0.030538618564605713
0.3333333333333333,0.05,0.04020124673843384
0.35714285714285715,0.05,0.044268131256103516
0.38461538461538464,0.05,0.06315493583679199
0.3333333333333333,0.04,0.09431564807891846
0.2727272727272727,0.03,0.0982435941696167
0.2,0.02,0.10182040929794312
0.2222222222222222,0.02,0.10658758878707886
0.25,0.02,0.12412089109420776
0.2857142857142857,0.02,0.15838032960891724
0.16666666666666666,0.01,0.16072416305541992
0.2,0.01,0.16952472925186157
0.0,0.0,0.18088775873184204
0.0,0.0,0.2369806170463562
0.0,0.0,0.26969432830810547
0.0,0.0,0.3448514938354492
1.0,0.0,
