precision,recall,threshold
0.5,1.0,-4.183653354644775
0.5025641025641026,1.0,-4.015751361846924
0.5051546391752577,1.0,-3.907454013824463
0.5077720207253886,1.0,-3.735785722732544
0.5104166666666666,1.0,-3.647557020187378
0.5130890052356021,1.0,-3.583789587020874
0.5157894736842106,1.0,-3.5737054347991943
0.5132275132275133,0.9897959183673469,-3.5432581901550293
0.5159574468085106,0.9897959183673469,-3.540907382965088
0.5187165775401069,0.9897959183673469,-3.477858781814575
0.521505376344086,0.9897959183673469,-3.424943685531616
0.5243243243243243,0.9897959183673469,-3.3919267654418945
0.5271739130434783,0.9897959183673469,-3.372314929962158
0.5300546448087432,0.9897959183673469,-3.346672773361206
0.532967032967033,0.9897959183673469,-3.32559871673584
0.5359116022099447,0.9897959183673469,-3.243530035018921
0.5388888888888889,0.9897959183673469,-3.1138288974761963
0.5363128491620112,0.9795918367346939,-3.0489580631256104
0.5393258426966292,0.9795918367346939,-3.003960371017456
0.5423728813559322,0.9795918367346939,-2.9511916637420654
0.5454545454545454,0.9795918367346939,-2.9043705463409424
0.5485714285714286,0.9795918367346939,-2.8371918201446533
0.5459770114942529,0.9693877551020408,-2.8309481143951416
0.5491329479768786,0.9693877551020408,-2.8268144130706787
0.5523255813953488,0.9693877551020408,-2.7809221744537354
0.5555555555555556,0.9693877551020408,-2.7722668647766113
0.5588235294117647,0.9693877551020408,-2.728182554244995
0.5621301775147929,0.9693877551020408,-2.716296434402466
0.5654761904761905,0.9693877551020408,-2.6943891048431396
0.5688622754491018,0.9693877551020408,-2.6425797939300537
0.572289156626506,0.9693877551020408,-2.5847346782684326
0.5757575757575758,0.9693877551020408,-2.5799314975738525
0.5792682926829268,0.9693877551020408,-2.5406746864318848
0.5828220858895705,0.9693877551020408,-2.482712984085083
0.5864197530864198,0.9693877551020408,-2.4759273529052734
0.5900621118012422,0.9693877551020408,-2.4713246822357178
0.59375,0.9693877551020408,-2.46948504447937
0.5974842767295597,0.9693877551020408,-2.3602101802825928
0.6012658227848101,0.9693877551020408,-2.2713844776153564
0.6050955414012739,0.9693877551020408,-2.2575907707214355
0.6089743589743589,0.9693877551020408,-2.182224750518799
0.6129032258064516,0.9693877551020408,-2.1587436199188232
0.6168831168831169,0.9693877551020408,-2.1319499015808105
0.6209150326797386,0.9693877551020408,-2.080179452896118
0.625,0.9693877551020408,-1.969010353088379
0.6225165562913907,0.9591836734693877,-1.963370442390442
0.6266666666666667,0.9591836734693877,-1.9346542358398438
0.6241610738255033,0.9489795918367347,-1.852315068244934
0.6283783783783784,0.9489795918367347,-1.8428469896316528
0.6326530612244898,0.9489795918367347,-1.8331633806228638
0.636986301369863,0.9489795918367347,-1.736104965209961
0.6344827586206897,0.9387755102040817,-1.6803983449935913
0.6388888888888888,0.9387755102040817,-1.668601632118225
0.6433566433566433,0.9387755102040817,-1.619356393814087
0.647887323943662,0.9387755102040817,-1.6156213283538818
0.6524822695035462,0.9387755102040817,-1.6047030687332153
0.6571428571428571,0.9387755102040817,-1.545333743095398
0.6618705035971223,0.9387755102040817,-1.5440250635147095
0.6594202898550725,0.9285714285714286,-1.5214496850967407
0.6642335766423357,0.9285714285714286,-1.507890224456787
0.6691176470588235,0.9285714285714286,-1.5057109594345093
0.6666666666666666,0.9183673469387755,-1.4548414945602417
0.6716417910447762,0.9183673469387755,-1.4150415658950806
0.6766917293233082,0.9183673469387755,-1.327884554862976
0.6818181818181818,0.9183673469387755,-1.3239258527755737
0.6870229007633588,0.9183673469387755,-1.3125704526901245
0.6923076923076923,0.9183673469387755,-1.2227550745010376
0.689922480620155,0.9081632653061225,-1.168282151222229
0.6953125,0.9081632653061225,-1.1656572818756104
0.7007874015748031,0.9081632653061225,-1.1622625589370728
0.7063492063492064,0.9081632653061225,-1.1572185754776
0.712,0.9081632653061225,-1.1315690279006958
0.717741935483871,0.9081632653061225,-1.088053584098816
0.7235772357723578,0.9081632653061225,-1.0410891771316528
0.7213114754098361,0.8979591836734694,-1.0390557050704956
0.7272727272727273,0.8979591836734694,-0.9675297141075134
0.725,0.8877551020408163,-0.9588580131530762
0.7310924369747899,0.8877551020408163,-0.9500898122787476
0.7372881355932204,0.8877551020408163,-0.8897682428359985
0.7350427350427351,0.8775510204081632,-0.6868130564689636
0.7413793103448276,0.8775510204081632,-0.6494640111923218
0.7478260869565218,0.8775510204081632,-0.6296009421348572
0.7456140350877193,0.8673469387755102,-0.5542579889297485
0.7522123893805309,0.8673469387755102,-0.4774220585823059
0.7589285714285714,0.8673469387755102,-0.46749377250671387
0.7657657657657657,0.8673469387755102,-0.4471582770347595
0.7636363636363637,0.8571428571428571,-0.4180871248245239
0.7614678899082569,0.8469387755102041,-0.39380499720573425
